"adm_03","rowcacode3","year","peak_ndvi","mean_ndvi","standardDeviation_ndvi","baselineMean_ndvi","baselineSD_ndvi","zscore_ndvi"
"Mallawa","NER007003004",1982,0.3466,0.17686875,0.0506365835851777,0.355389655172414,0.0404099823666981,-0.217511977428067
"Dogo-Dogo","NER007003001",1982,0.3537,0.17872734375,0.0533322596194809,0.369806896551724,0.0514064401957193,-0.313324487951325
"Gouré","NER007004004",1982,0.360944846796657,0.168769557164316,0.0497207645854163,0.341634771464254,0.0399613632774738,0.483218632916073
"Guidiguir","NER007004005",1982,0.369233333333333,0.170357838247004,0.0537370971052421,0.355685563297291,0.0482738033892555,0.280644347137921
"Kellé","NER007004006",1982,0.314571428571429,0.147409183870201,0.0410637011345151,0.299918946080048,0.0430584352235772,0.340292962698235
"Gamou","NER007004003",1982,0.2924,0.14580625,0.0423770694004645,0.27678275862069,0.0464284631677404,0.33637213712819
"Bouné","NER007004002",1982,0.374946428571429,0.176071707983893,0.0539613829872487,0.3542132836121,0.0377673076030657,0.548970691192338
"Alakoss","NER007004001",1982,0.276421875,0.142224725320057,0.0352378226850819,0.29381741009289,0.0830712354026001,-0.209405036636127
"Kantché","NER007005005",1982,0.3249,0.1733525,0.0466932797753119,0.330139655172414,0.114243236263771,-0.0458640296246176
"Daouché","NER007005002",1982,0.3259,0.186156875,0.0497327089050189,0.358631034482759,0.119830782783319,-0.273143792625836
"Ichirnawa","NER007005004",1982,0.3186,0.1718584375,0.0455096089346847,0.332037931034483,0.12272793201047,-0.109493664680477
"Matamey","NER007005007",1982,0.3446,0.1833228125,0.0483393141228823,0.340448275862069,0.0467637956779269,0.0887807347060728
"Tsaouni","NER007005008",1982,0.333,0.184348442367601,0.0492011048282069,0.341534482758621,0.0478375321558149,-0.178405581851974
"Doungou","NER007005003",1982,0.353,0.1813265625,0.0484540794863297,0.338955172413793,0.0372786954305663,0.376752121392396
"Dan Barto","NER007005001",1982,0.3217,0.184478816199377,0.0509448763355476,0.352003448275862,0.0612643247549888,-0.494634494006962
"Kourni","NER007005006",1982,0.3255,0.1832384375,0.0494282468840179,0.345093103448276,0.0481730506391465,-0.406723327427266
"Yaouri","NER007005009",1982,0.3516,0.18322609375,0.0498389652743213,0.349696551724138,0.0555209193699522,0.0342834430240402
"Wacha","NER007006006",1982,0.3249,0.171284112149533,0.0470925169537304,0.328486206896552,0.037798769104467,-0.0948762878135069
"Dantchiao","NER007006002",1982,0.341,0.181009404388715,0.0524770601810126,0.369955172413793,0.0371682236230176,-0.779030300384378
"Magaria","NER007006004",1982,0.3384,0.185505642633229,0.0513181165628418,0.379534482758621,0.0515600916813304,-0.797796928152385
"Bandé","NER007006001",1982,0.3444,0.1795871875,0.0483661076399641,0.345937931034483,0.0398557166879403,-0.0385874640399604
"Yékoua","NER007006007",1982,0.3328,0.18337789968652,0.0535366775085695,0.376341379310345,0.0468905223232141,-0.92857526751816
"Sassoumbroum","NER007006005",1982,0.331,0.1836921875,0.0543595942531109,0.352334482758621,0.0419065309934082,-0.509096846073386
"Kwaya","NER007006003",1982,0.3367,0.181669592476489,0.0499080744606951,0.365475862068966,0.0587324360077876,-0.489948383294539
"Droum","NER007007002",1982,0.3063,0.1683359375,0.0430026942627073,0.317468965517241,0.0727586475147617,-0.153507052408793
"Dogo","NER007007001",1982,0.3385,0.175180625,0.0454014568930272,0.330272413793103,0.038433847587694,0.214071364781364
"Gouna","NER007007004",1982,0.3166,0.168628660436137,0.0445582903454841,0.322224137931034,0.0387150271228518,-0.145270153451986
"Hamdara","NER007007005",1982,0.3066,0.165117289719626,0.0436998178822741,0.324403448275862,0.0565116516605117,-0.315040310320685
"Mirriah","NER007007007",1982,0.297,0.160192211838006,0.0411115916792939,0.317493103448276,0.0643204973496812,-0.318609219342073
"Kolleram","NER007007006",1982,0.298,0.164642211838006,0.0421136201442596,0.312589655172414,0.0546740689699787,-0.266847802756823
"Gaffati","NER007007003",1982,0.3159,0.162755295950156,0.0440614067593769,0.309786206896552,0.0358966445321837,0.17031656254018
"Zermou","NER007007008",1982,0.3208,0.159857320872274,0.0431444791259536,0.307386206896552,0.0438845052718572,0.305661258349663
"Garagoumsa","NER007008002",1982,0.3133,0.163952024922118,0.045373284443595,0.319858620689655,0.126499990167254,-0.0518468079008039
"Tirmini","NER007008003",1982,0.27955,0.154983225874759,0.0383265739104954,0.282817398986978,0.0484005892988181,-0.0675074215895477
"Dakoussa","NER007008001",1982,0.2654,0.151780529595016,0.0363842703311631,0.285144827586207,0.0477923677873278,-0.413137672401371
"Olléléwa","NER007009003",1982,0.26376,0.148978821106767,0.0355117143550711,0.285178500666299,0.0999815855758404,-0.214224454862765
"Gangara","NER007009002",1982,0.250721678321678,0.140521007124925,0.0316582169469295,0.259778937383286,0.0820114156350691,-0.110439004027322
"Falenko","NER007009001",1982,0.3168,0.160963636363636,0.0437799449427259,0.30668275862069,0.116852850289112,0.0865810406359685
"Tanout","NER007009004",1982,0.230659242761693,0.133933270741,0.0285119044230925,0.241279318896751,0.072427870672132,-0.146629688771785
"Tenhya","NER007009005",1982,0.208440340909091,0.126493434107473,0.0223504858696521,0.224028544138585,0.0819816166898692,-0.190142666842781
"Tesker","NER007010001",1982,0.152953390177353,0.116528456291181,0.0143945410216194,0.17799944795074,0.0862315328383248,-0.290451264740314
"Zinder V","NER007011005",1982,0.3021,0.1651896875,0.0453277225603043,0.322279310344828,0.0797314975370925,-0.253090823177375
"Zinder IV","NER007011004",1982,0.3004,0.158976947040498,0.0419967651063783,0.31161724137931,0.0456355130272585,-0.245800707282729
"Zinder III","NER007011003",1982,0.2918,0.155942679127726,0.0415526888907306,0.329772413793103,0.0973157008935048,-0.390198225409255
"Zinder II","NER007011002",1982,0.272,0.14817375,0.0355872207479632,0.315286206896552,0.0985009453331647,-0.439449659596084
"Zinder I","NER007011001",1982,0.2619,0.1474778125,0.0350415647718181,0.30388275862069,0.085313493611024,-0.492099864203249
"Niamey IV","NER008001004",1982,0.326,0.15962037037037,0.0460577160316743,0.29698275862069,0.062536052852766,0.464008200959343
"Niamey V","NER008001005",1982,0.315,0.162623006134969,0.0474657751179809,0.289072413793103,0.0340514830446039,0.761423112553839
"Niamey I","NER008001001",1982,0.2725,0.153547852760736,0.0410977361718635,0.287634482758621,0.034305448087336,-0.441168490791631
"Niamey II","NER008001002",1982,0.2687,0.151675308641975,0.0381365804609471,0.289710344827586,0.0899800785286371,-0.23349996100414
"Niamey III","NER008001003",1982,0.3064,0.154834567901235,0.0413310561290358,0.289310344827586,0.0910779075643782,0.187637766714546
"Aderbissinat","NER001001001",NA,0.0238,0.006338587299797,0.0116500579127664,0.179916532756456,0.0980730111616665,-1.59183990485526
"Gougaram","NER001002003",NA,0.0264,0.0076733086333438,0.0113368903384474,0.178999120014374,0.105257570664324,-1.44976859195266
"Dannet","NER001002002",NA,0.0265,0.0075630989526836,0.0114998716349502,0.201567985482758,0.158803687044285,-1.10241763740623
"Arlit","NER001002001",NA,0.0268,0.00756552531756132,0.0117353943628637,0.200172413793103,0.119874973250561,-1.44627697585152
"Djado","NER001003003",NA,0.0247,0.00688217340735,0.0118973258480566,0.188731930342589,0.12274676512878,-1.33634422194748
"Dirkou","NER001003002",NA,0.0248,0.00654026526765775,0.0121797478784811,0.1849024606446,0.126413587057969,-1.26649725215995
"Bilma","NER001003001",NA,0.0249,0.0065471267156475,0.012241350390483,0.162112804958545,0.0810654352770591,-1.69261787702231
"Fachi","NER001003004",NA,0.0261,0.0074773969265394,0.0112516446542213,0.183478290309467,0.1634127531049,-0.963072265286667
"Timia","NER001004002",NA,0.0262,0.0074667106558812,0.0113384885783049,0.173585199591037,0.0952601024106131,-1.54718707896976
"Iferouane","NER001004001",NA,0.0263,0.00782340399217,0.0111444931044613,0.173633308620236,0.112190951019564,-1.31323700602684
"Ingall","NER001005001",NA,0.0243,0.00656655504889575,0.0118373872417879,0.194748929781735,0.151047832889221,-1.12844339783903
"Tabelot","NER001006003",NA,0.0239,0.006194166517436,0.0118079580892373,0.168753255254964,0.0878183493028584,-1.64946456412441
"Dabaga","NER001006002",NA,0.024,0.00608458706717772,0.0119444349761118,0.185964414101926,0.0785442826496146,-2.06207770493555
"Tchirozerine","NER001006004",NA,0.0241,0.00619768698723498,0.0119379978917208,0.206281036063464,0.128767736642259,-1.41480343457148
"Agadez","NER001006001",NA,0.0242,0.00606892217934441,0.0120874309492478,0.211572413793103,0.125721744614707,-1.49037395533553
"Toumour","NER002001002",NA,0.0214,0.0053625869365992,0.0106916341431877,0.406013793103448,0.106123508652277,-3.62420916899448
"Bosso","NER002001001",NA,0.0215,0.0054419824488248,0.0107059771053748,0.370431034482759,0.0802413640366554,-4.34851823210984
"Chetimari","NER002002001",NA,0.0209,0.0052837863404597,0.0104112574177978,0.364361265124883,0.0648137524565063,-5.29920351942846
"Gueskérou","NER002002003",NA,0.0212,0.00536622471635457,0.0105564258494992,0.328528406746659,0.0752592419843138,-4.08359689313261
"Diffa","NER002002002",NA,0.0213,0.00534864518996761,0.0106343214895547,0.369658620689655,0.0804184081504858,-4.33182686279709
"Goudoumaria","NER002003001",NA,0.0206,0.00526151753795868,0.0102270002731347,0.286670402802194,0.0332191815475857,-8.00954118695109
"Maïné Soroa","NER002004002",NA,0.0207,0.005264633750894,0.0102913250874132,0.320495120248684,0.0557367091969635,-5.37877324599954
"Foulatari","NER002004001",NA,0.0208,0.00522599849092583,0.0103827667930114,0.294627586206897,0.0369037638087395,-7.42004494788277
"N'Guelbely","NER002004003",NA,0.021,0.00532835747931865,0.0104485433961189,0.286384765857271,0.049803205217383,-5.32866839993349
"N'Gourti","NER002005001",NA,0.0217,0.00599630730033875,0.0104840338151885,0.161815148472412,0.078493222513278,-1.78506046746533
"Kablewa","NER002006001",NA,0.0211,0.00538257104543313,0.0104795857806274,0.260044255936321,0.0689309682662142,-3.46642825345945
"N'Guigmi","NER002006002",NA,0.0216,0.00546485274878613,0.0107572703495558,0.337348096499061,0.106587803749841,-2.96232857222683
"Birni N'Gaouré","NER003001001",NA,0.0043,0.0014621338499473,0.00201383683437101,0.351313793103448,0.0340858236571193,-10.1805899307048
"Kankandi","NER003001005",NA,0.0044,0.00112111050763378,0.00218626601446707,0.392262068965517,0.0591343833616831,-6.55899405584802
"Fabidji","NER003001002",NA,0.0045,0.00116408038017254,0.002225034911884,0.375513793103448,0.0549389903447317,-6.75319642344003
"Fakara","NER003001003",NA,0.0046,0.00117625472065874,0.00228296426973249,0.366537931034483,0.0374725176800384,-9.65875669537111
"Koygolo","NER003001007",NA,0.0061,0.00154819056841657,0.00303481834335393,0.323337931034483,0.0466417303479643,-6.80159009255814
"Kiota","NER003001006",NA,0.0068,0.00221170423358291,0.00313946960090089,0.335548275862069,0.0395212386001832,-8.31826854385442
"Harikanassou","NER003001004",NA,0.0069,0.00225319905389895,0.00319059660989483,0.339572413793103,0.0403809174925106,-8.2383569876738
"N'Gonga","NER003001008",NA,0.007,0.00229705178476652,0.00323977994502036,0.340437931034483,0.0374935176663257,-8.89321546198787
"Dioundiou","NER003002001",NA,0.0035,0.00114225319567739,0.00159274399605373,0.448248275862069,0.0419518313978719,-10.6014031102497
"Zabori","NER003002003",NA,0.0036,0.00116915626396874,0.0016558509992659,0.394062068965517,0.0493655925127809,-7.90959956298358
"Karakara","NER003002002",NA,0.0037,0.00122306551942008,0.00169651143251117,0.379920689655172,0.0417794582071,-9.00492025986199
"Matankari","NER003003005",NA,0.009,0.00301072319777086,0.00416461088135791,0.309780673207746,0.0520192144439457,-5.78210717756721
"Dogondoutchi","NER003003002",NA,0.0091,0.00303511557866606,0.00423052212973053,0.334320689655172,0.0461635630844311,-7.04496507473564
"Dan-Kassari","NER003003001",NA,0.0092,0.00235079313093838,0.00456695612492412,0.314479011480865,0.0307830011910778,-9.91712957375149
"Kiéché","NER003003004",NA,0.0093,0.00235369800872944,0.00463115454482052,0.350318965517241,0.102245927629167,-3.33528164323645
"Soucoucoutane","NER003003006",NA,0.0094,0.00239094673548818,0.00467321705511194,0.29523275862069,0.0973008976943082,-2.9376168709018
"Dogonkiria","NER003003003",NA,0.0095,0.00244270633398887,0.00470620916856405,0.277624222042496,0.0470462329798867,-5.69916452518365
"Sambéra","NER003004008",NA,0.003,0.000784024349766232,0.00147845512007136,0.494429310344828,0.0353176946678325,-13.9145353332595
"Gollé","NER003004004",NA,0.0032,0.00070162694119392,0.00139889924566207,0.452413793103448,0.053037033719966,-8.46981366784735
"Farey","NER003004002",NA,0.0033,0.000869848831274898,0.00162198098419094,0.449410998640524,0.0535902178303583,-8.32448563752258
"Tessa","NER003004009",NA,0.0034,0.00110278900228374,0.00154039236064454,0.406513793103448,0.0656412203036755,-6.14116847978337
"Karguibangou","NER003004006",NA,0.0039,0.00131104047552423,0.00179500346381491,0.381372413793103,0.0703395128570387,-5.36643485945511
"Dosso","NER003004001",NA,0.0041,0.00137909053906067,0.00191041642751228,0.377375862068966,0.0614446304475618,-6.07499563997748
"Goroubankassam","NER003004005",NA,0.0042,0.00142272063579229,0.00196031033542138,0.382237931034483,0.0650645745932076,-5.81019599986669
"Mokko","NER003004007",NA,0.0065,0.00166615290096362,0.00322335931448868,0.339868965517241,0.028619200640832,-11.6484373445991
"Garankédey","NER003004003",NA,0.0067,0.00218388998665258,0.00307677258869874,0.350934482758621,0.0677047174757631,-5.08435003634495
"Tombokoirey I","NER003004010",NA,0.0088,0.00290642219768831,0.00407982924442107,0.343455172413793,0.0203280521554205,-16.4627269674019
"Tombokoirey II","NER003004011",NA,0.0089,0.0029616797158151,0.00411954929384295,0.343148275862069,0.0421249893657439,-7.93467917487191
"Falmey","NER003005001",NA,0.0022,0.00077817583008056,0.00101182908394552,0.428487519735229,0.0421390628206721,-10.11620788885
"Guilladjé","NER003005002",NA,0.0031,0.00080785085448704,0.00152926212726181,0.451151724137931,0.038447363096369,-11.653639887211
"Gaya","NER003006003",NA,0.0024,0.000817700083728848,0.00111627283969381,0.497520689655172,0.0306345903853604,-16.1621449292098
"Bengou","NER003006002",NA,0.0025,0.000851706741866266,0.0011743336567581,0.5301,0.0664992320041582,-7.9339262138698
"Tounouga","NER003006005",NA,0.0026,0.000894134247105706,0.00122549517197318,0.481937931034483,0.0297033958351218,-16.1374791520539
"Bana","NER003006001",NA,0.0027,0.000934613653058092,0.00127842653910544,0.516648275862069,0.0313559588856005,-16.3907689041552
"Tanda","NER003006004",NA,0.0028,0.000721449320639905,0.00138622071139021,0.492496551724138,0.0322536651600428,-15.182663715713
"Yélou","NER003006006",NA,0.0029,0.000757586737957133,0.00142934300263805,0.476872413793103,0.0301826096636519,-15.703493471073
"Loga","NER003007002",NA,0.0063,0.0016247121134147,0.00311805284921377,0.317498313653021,0.0380555555486545,-8.17747393689077
"Falwel","NER003007001",NA,0.0064,0.00137507678774666,0.00281173491001871,0.355803448275862,0.041147665119999,-8.49145260750266
"Sokorbé","NER003007003",NA,0.0066,0.00213792005429439,0.00302960130126706,0.330489655172414,0.03680268182025,-8.80070796890131
"Guéchémé","NER003008002",NA,0.0038,0.00126828120475378,0.00174461955475584,0.360610344827586,0.0799280763509454,-4.4641427783263
"Doumega","NER003008001",NA,0.004,0.00133158588395828,0.00186396927930749,0.352710344827586,0.0935219467933581,-3.72864719762604
"Tibiri","NER003008004",NA,0.0086,0.00282297279448502,0.00397763144300965,0.343537931034483,0.0880850133750389,-3.8024394638895
"Koré Maïroua","NER003008003",NA,0.0087,0.00287270770320016,0.00402189225967568,0.327703448275862,0.040215832727552,-7.93228503900434
"Tchadoua","NER004001002",NA,0.0151,0.00494483866237685,0.00700030586529402,0.344606896551724,0.0831275866666694,-3.96386939359858
"Aguié","NER004001001",NA,0.0152,0.00499518823491451,0.00704393646941432,0.346781151356508,0.118465043142139,-2.7989788596005
"Bermo","NER004002001",NA,0.0224,0.00563247039157099,0.0111785028566469,0.339927586206897,0.0559005998980826,-5.68021786502845
"Gadabedji","NER004002002",NA,0.0226,0.00458712654244714,0.0100702392907229,0.299456347913318,0.0581364120271874,-4.76218497598109
"Adjekoria","NER004003001",NA,0.0134,0.00439603759074069,0.00619522682442138,0.327775862068966,0.134131802597223,-2.34378317432286
"Kornaka","NER004003008",NA,0.0136,0.00448705230182998,0.00629084970040263,0.301676098473932,0.101793182694091,-2.83001366937959
"Birni Lallé","NER004003004",NA,0.0137,0.00450687170889563,0.00636076067625036,0.305862068965517,0.0847208964516223,-3.44852428624087
"Dan-Goulbi","NER004003006",NA,0.0138,0.00455524313177566,0.00640618345901725,0.321662068965517,0.0420712271357677,-7.31763939216743
