"adm_03","rowcacode3","year","total_precip","baselineMean_precip","baselineSD_precip","zscore_precip"
"Sabon Guida","NER005007006",1992,422.427890814668,463.379917203687,99.9747026133318,-0.409623888029028
"Sabon Guida","NER005007006",1993,395.863615873378,463.379917203687,99.9747026133318,-0.675333855119721
"Sabon Guida","NER005007006",1994,622.003303126908,463.379917203687,99.9747026133318,1.586635236483
"Sabon Guida","NER005007006",1995,465.361124534638,463.379917203687,99.9747026133318,0.0198170865145137
"Sabon Guida","NER005007006",1996,420.922554441998,463.379917203687,99.9747026133318,-0.424681060826953
"Sabon Guida","NER005007006",1997,445.018948601358,463.379917203687,99.9747026133318,-0.18365614622874
"Sabon Guida","NER005007006",1998,534.428678398698,463.379917203687,99.9747026133318,0.710667392228248
"Sabon Guida","NER005007006",1999,643.177850396818,463.379917203687,99.9747026133318,1.79843428880732
"Sabon Guida","NER005007006",2000,420.788712758818,463.379917203687,99.9747026133318,-0.426019816328908
"Sabon Guida","NER005007006",2001,517.523851820147,463.379917203687,99.9747026133318,0.541576350828175
"Sabon Guida","NER005007006",2002,495.872131160348,463.379917203687,99.9747026133318,0.325004357175535
"Sabon Guida","NER005007006",2003,516.118581469548,463.379917203687,99.9747026133318,0.5275200914559
"Sabon Guida","NER005007006",2004,515.117491834298,463.379917203687,99.9747026133318,0.517506661967424
"Sabon Guida","NER005007006",2005,512.418414575087,463.379917203687,99.9747026133318,0.490509059687474
"Sabon Guida","NER005007006",2006,573.166607234278,463.379917203687,99.9747026133318,1.09814470221741
"Sabon Guida","NER005007006",2007,467.929865832768,463.379917203687,99.9747026133318,0.0455109993843034
"Sabon Guida","NER005007006",2008,496.104892964607,463.379917203687,99.9747026133318,0.327332564193657
"Sabon Guida","NER005007006",2009,338.008742452068,463.379917203687,99.9747026133318,-1.25402898407722
"Sabon Guida","NER005007006",2010,599.480167409648,463.379917203687,99.9747026133318,1.36134688724557
"Sabon Guida","NER005007006",2011,429.863470348798,463.379917203687,99.9747026133318,-0.335249277855011
"Sabon Guida","NER005007006",2012,485.689828009818,463.379917203687,99.9747026133318,0.223155560586343
"Sabon Guida","NER005007006",2013,388.390067771212,463.379917203687,99.9747026133318,-0.750088247048953
"Sabon Guida","NER005007006",2014,490.819015021312,463.379917203687,99.9747026133318,0.274460409487293
"Sabon Guida","NER005007006",2015,462.217210385202,463.379917203687,99.9747026133318,-0.0116300102735144
"Sabon Guida","NER005007006",2016,464.983020655732,463.379917203687,99.9747026133318,0.0160350909794215
"Sabon Guida","NER005007006",2017,388.284861748732,463.379917203687,99.9747026133318,-0.751140573484842
"Sabon Guida","NER005007006",2018,517.338483333782,463.379917203687,99.9747026133318,0.539722196912043
"Sabon Guida","NER005007006",2019,486.578655188012,463.379917203687,99.9747026133318,0.232046081437726
"Sabon Guida","NER005007006",2020,630.550209900352,463.379917203687,99.9747026133318,1.67212593112903
