"adm_03","rowcacode3","year","yeartotal_precip","baselineMean_precip","baselineSD_precip","zscore_precip"
"Bouza","NER005004003",2006,441.142939,382.788264446667,85.0861274126818,0.685830655687307
"Bouza","NER005004003",2007,436.8351525,382.788264446667,85.0861274126818,0.635202114572649
"Bouza","NER005004003",2008,378.681243,382.788264446667,85.0861274126818,-0.0482689901580191
"Bouza","NER005004003",2009,285.039752,382.788264446667,85.0861274126818,-1.14881844337057
"Bouza","NER005004003",2010,478.8122678,382.788264446667,85.0861274126818,1.12855063772736
"Bouza","NER005004003",2011,352.74336,382.788264446667,85.0861274126818,-0.353111668849893
"Bouza","NER005004003",2012,413.712646,382.788264446667,85.0861274126818,0.363447984926438
"Bouza","NER005004003",2013,332.892822,382.788264446667,85.0861274126818,-0.586411016271378
"Bouza","NER005004003",2014,403.416707,382.788264446667,85.0861274126818,0.242441901877634
"Bouza","NER005004003",2015,418.4282413,382.788264446667,85.0861274126818,0.418869420163801
"Bouza","NER005004003",2016,391.831992,382.788264446667,85.0861274126818,0.106289095864826
"Bouza","NER005004003",2017,333.0082152,382.788264446667,85.0861274126818,-0.585054823393539
"Bouza","NER005004003",2018,463.8245574,382.788264446667,85.0861274126818,0.952403116906401
"Bouza","NER005004003",2019,355.8410413,382.788264446667,85.0861274126818,-0.316705248741293
"Bouza","NER005004003",2020,521.136134,382.788264446667,85.0861274126818,1.62597445388863
"Bouza","NER005004003",2021,379.9154549,382.788264446667,85.0861274126818,-0.0337635479957044
"Tama","NER005004007",1981,361.530536,406.60977732,83.3812707216634,-0.540639893465763
"Tama","NER005004007",1982,305.1793059,406.60977732,83.3812707216634,-1.21646588666881
"Tama","NER005004007",1983,323.1800877,406.60977732,83.3812707216634,-1.00058069273732
"Tama","NER005004007",1984,213.642354,406.60977732,83.3812707216634,-2.31427779463986
"Tama","NER005004007",1985,386.818109,406.60977732,83.3812707216634,-0.237363476818037
"Tama","NER005004007",1986,358.5070542,406.60977732,83.3812707216634,-0.576900816018655
"Tama","NER005004007",1987,331.587923,406.60977732,83.3812707216634,-0.899744674921445
"Tama","NER005004007",1988,457.3830152,406.60977732,83.3812707216634,0.608928569216546
"Tama","NER005004007",1989,522.2764813,406.60977732,83.3812707216634,1.38720246140298
"Tama","NER005004007",1990,290.8564094,406.60977732,83.3812707216634,-1.38824183078714
"Tama","NER005004007",1991,430.7024981,406.60977732,83.3812707216634,0.288946433311437
"Tama","NER005004007",1992,368.7744537,406.60977732,83.3812707216634,-0.453762856964592
"Tama","NER005004007",1993,319.898731,406.60977732,83.3812707216634,-1.03993433500734
"Tama","NER005004007",1994,554.991035,406.60977732,83.3812707216634,1.77955140759745
"Tama","NER005004007",1995,383.61337,406.60977732,83.3812707216634,-0.275798235274739
"Tama","NER005004007",1996,357.433871,406.60977732,83.3812707216634,-0.589771610511371
"Tama","NER005004007",1997,357.8641334,406.60977732,83.3812707216634,-0.584611430098239
"Tama","NER005004007",1998,484.273635,406.60977732,83.3812707216634,0.93143048801992
"Tama","NER005004007",1999,561.444927,406.60977732,83.3812707216634,1.85695358609799
