"adm_03","rowcacode3","year","total_precip","baselineMean_precip","baselineSD_precip","zscore_precip"
"Albarkaram","NER007002001",1991,335.1063,289.5723,68.8612,0.6612443
"Albarkaram","NER007002001",1992,264.0425,289.5723,68.8612,-0.3707422
"Albarkaram","NER007002001",1993,265.4188,289.5723,68.8612,-0.3507561
"Albarkaram","NER007002001",1994,400.9191,289.5723,68.8612,1.616975
"Albarkaram","NER007002001",1995,267.5955,289.5723,68.8612,-0.3191458
"Albarkaram","NER007002001",1996,235.2988,289.5723,68.8612,-0.7881571
"Albarkaram","NER007002001",1997,227.5658,289.5723,68.8612,-0.9004552
"Albarkaram","NER007002001",1998,332.0669,289.5723,68.8612,0.6171055
"Albarkaram","NER007002001",1999,361.3327,289.5723,68.8612,1.042102
"Albarkaram","NER007002001",2000,261.6974,289.5723,68.8612,-0.4047982
"Albarkaram","NER007002001",2001,382.2577,289.5723,68.8612,1.345975
"Albarkaram","NER007002001",2002,339.8408,289.5723,68.8612,0.7299978
"Albarkaram","NER007002001",2003,418.1849,289.5723,68.8612,1.867708
"Albarkaram","NER007002001",2004,303.2246,289.5723,68.8612,0.1982588
"Albarkaram","NER007002001",2005,346.4174,289.5723,68.8612,0.8255037
