"admin2Name","admin2Pcod","year","total_precip","baselineMean_precip","baselineSD_precip","zscore_precip"
"Bermo","NE0402",2000,213.954370672604,257.565054127751,60.2437309483767,-0.723904093730799
"Bermo","NE0402",2001,320.288907375376,257.565054127751,60.2437309483767,1.0411681391608
"Bermo","NE0402",2002,284.901114567647,257.565054127751,60.2437309483767,0.453757760509889
"Bermo","NE0402",2003,340.176019372108,257.565054127751,60.2437309483767,1.37127903507748
"Bermo","NE0402",2004,255.037012151951,257.565054127751,60.2437309483767,-0.0419635692544707
"Bermo","NE0402",2005,300.538064439145,257.565054127751,60.2437309483767,0.713319205748033
"Bermo","NE0402",2006,307.731632568424,257.565054127751,60.2437309483767,0.832726951849339
"Bermo","NE0402",2007,278.914859440202,257.565054127751,60.2437309483767,0.354390489704996
"Bermo","NE0402",2008,281.157529246799,257.565054127751,60.2437309483767,0.391617098537019
"Bermo","NE0402",2009,236.407952377572,257.565054127751,60.2437309483767,-0.351191757501019
"Bermo","NE0402",2010,331.015679011334,257.565054127751,60.2437309483767,1.21922436952856
"Bermo","NE0402",2011,265.668353803249,257.565054127751,60.2437309483767,0.134508596129981
"Bermo","NE0402",2012,310.747367440302,257.565054127751,60.2437309483767,0.882785851329891
"Bermo","NE0402",2013,251.896704690058,257.565054127751,60.2437309483767,-0.0940902787470169
"Bermo","NE0402",2014,291.941703061389,257.565054127751,60.2437309483767,0.570626161302924
"Bermo","NE0402",2015,261.581091642008,257.565054127751,60.2437309483767,0.0666631606481719
"Bermo","NE0402",2016,266.129872752026,257.565054127751,60.2437309483767,0.142169458787579
"Bermo","NE0402",2017,234.578771141039,257.565054127751,60.2437309483767,-0.381554771340585
"Bermo","NE0402",2018,284.983958794801,257.565054127751,60.2437309483767,0.45513291151482
"Bermo","NE0402",2019,264.083701157911,257.565054127751,60.2437309483767,0.108204570459729
"Bermo","NE0402",2020,333.740214368615,257.565054127751,60.2437309483767,1.26444957909627
"Bermo","NE0402",2021,311.542300001663,257.565054127751,60.2437309483767,0.895981125740125
"Dakoro","NE0403",1981,294.095226497693,313.533524473331,71.6333133478868,-0.271358353636896
"Dakoro","NE0403",1982,257.261653113326,313.533524473331,71.6333133478868,-0.785554495946904
"Dakoro","NE0403",1983,256.320721275106,313.533524473331,71.6333133478868,-0.798689890559329
"Dakoro","NE0403",1984,134.792140446493,313.533524473331,71.6333133478868,-2.49522709020567
"Dakoro","NE0403",1985,279.27842169326,313.533524473331,71.6333133478868,-0.478200730625318
"Dakoro","NE0403",1986,288.152449024646,313.533524473331,71.6333133478868,-0.354319439691734
"Dakoro","NE0403",1987,244.909094572804,313.533524473331,71.6333133478868,-0.957996031361173
"Dakoro","NE0403",1988,368.657702662357,313.533524473331,71.6333133478868,0.769532716172361
"Dakoro","NE0403",1989,287.103992926357,313.533524473331,71.6333133478868,-0.368955871392113
"Dakoro","NE0403",1990,234.016770502719,313.533524473331,71.6333133478868,-1.11005271506066
"Dakoro","NE0403",NA,2033.19904394807,313.533524473331,71.6333133478868,24.0065053409326
"Dakoro","NE0403",1991,341.392085069954,313.533524473331,71.6333133478868,0.388905095892019
"Dakoro","NE0403",1992,297.827207029928,313.533524473331,71.6333133478868,-0.219259960336128
"Dakoro","NE0403",1993,216.212690754612,313.533524473331,71.6333133478868,-1.35859740629449
"Dakoro","NE0403",1994,398.881602063883,313.533524473331,71.6333133478868,1.19145790696654
"Dakoro","NE0403",1995,282.780388275864,313.533524473331,71.6333133478868,-0.429313328675931
"Dakoro","NE0403",1996,273.210400062941,313.533524473331,71.6333133478868,-0.56291022327225
"Dakoro","NE0403",1997,268.236225519611,313.533524473331,71.6333133478868,-0.632349626684649
"Dakoro","NE0403",1998,375.416863113305,313.533524473331,71.6333133478868,0.863890496582755
"Dakoro","NE0403",1999,460.010901674263,313.533524473331,71.6333133478868,2.04482202979451
"Dakoro","NE0403",2000,299.079521517114,313.533524473331,71.6333133478868,-0.201777668527238
"Dakoro","NE0403",2001,426.11653950611,313.533524473331,71.6333133478868,1.57165723280201
"Dakoro","NE0403",2002,318.570627472675,313.533524473331,71.6333133478868,0.0703178837321201
"Dakoro","NE0403",2003,396.187316292686,313.533524473331,71.6333133478868,1.15384571725654
"Dakoro","NE0403",2004,315.452791872554,313.533524473331,71.6333133478868,0.0267929446443621
"Dakoro","NE0403",2005,371.329131098608,313.533524473331,71.6333133478868,0.80682581782295
"Dakoro","NE0403",2006,406.12826143865,313.533524473331,71.6333133478868,1.29262116517817
"Dakoro","NE0403",2007,352.860169902327,313.533524473331,71.6333133478868,0.548999391358681
"Dakoro","NE0403",2008,313.909549659556,313.533524473331,71.6333133478868,0.0052493060651562
"Dakoro","NE0403",2009,245.334029277937,313.533524473331,71.6333133478868,-0.952063949131929
"Dakoro","NE0403",2010,402.481259882604,313.533524473331,71.6333133478868,1.24170907713424
"Dakoro","NE0403",2011,329.976926553742,313.533524473331,71.6333133478868,0.229549651019962
"Dakoro","NE0403",2012,371.425521710122,313.533524473331,71.6333133478868,0.808171429340966
"Dakoro","NE0403",2013,320.135340132113,313.533524473331,71.6333133478868,0.0921612494276223
"Dakoro","NE0403",2014,352.349781771981,313.533524473331,71.6333133478868,0.541874380571211
