"adm_03","rowcacode3","year","total_precip","median_precip","sd_precip"
"Tabalak","NER005001004",1990,230.799453430435,0.190478891134262,6.33188452105778
"Tabalak","NER005001004",1991,388.608611045959,0.234907418489457,10.113405744924
"Tabalak","NER005001004",1992,274.605529320048,0.21395143866539,9.27977704894288
"Tabalak","NER005001004",1993,211.314345896797,0.201060213148594,5.91642937762398
"Tabalak","NER005001004",1994,481.295632233465,0.255307100713253,11.9846751339506
"Tabalak","NER005001004",1995,291.747826244303,0.230173155665397,7.39625339095628
"Tabalak","NER005001004",1996,240.460823437752,0.217943109571934,5.6825492019504
"Tabalak","NER005001004",1997,232.937237865844,0.204457178711892,5.51977876681044
"Tabalak","NER005001004",1998,372.556495307566,0.229093305766582,9.81102391017758
"Tabalak","NER005001004",1999,396.684722857171,0.210646972060203,10.5216933054127
"Tabalak","NER005001004",2000,280.370242214383,0.249103523790837,7.13234061767527
"Tabalak","NER005001004",2001,348.397231109062,0.199553027749062,9.44766536032297
"Tabalak","NER005001004",2002,327.6458305126,0.254136696457863,7.52101782484532
"Tabalak","NER005001004",2003,349.211196952121,0.268062651157379,9.43902254206175
"Tabalak","NER005001004",2004,281.655872648203,0.206922024488449,7.71417262315195
"Tabalak","NER005001004",2005,355.540937757673,0.196721397340298,10.157514776873
"Tabalak","NER005001004",2006,363.923210204201,0.273989364504814,9.32500308585678
"Tabalak","NER005001004",2007,310.132470330777,0.203700125217437,9.5120032600741
"Tabalak","NER005001004",2008,364.223539188126,0.215105436742305,8.65950419671764
"Tabalak","NER005001004",2009,273.09964496232,0.305036380887031,6.58132277454405
"Tabalak","NER005001004",2010,348.838955213869,0.224406942725182,8.3545772262789
"Tabalak","NER005001004",2011,261.136577333877,0.228148266673088,6.49680846069263
"Tabalak","NER005001004",2012,331.035000965552,0.27754832059145,7.98729922336983
"Tabalak","NER005001004",2013,290.723690204922,0.319485649466514,7.32575871978414
"Tabalak","NER005001004",2014,338.583465373743,0.186364024877548,10.2789816756798
"Tabalak","NER005001004",2015,281.59471502215,0.204226389527321,7.30277606871902
"Tabalak","NER005001004",2016,316.458571825776,0.36288569867611,7.59110164439457
"Tabalak","NER005001004",2017,277.496057782001,0.195072740316391,7.78251257170222
"Tabalak","NER005001004",2018,396.396462135616,0.286788702011109,10.0067982317684
"Tabalak","NER005001004",2019,275.810285650793,0.226515755057335,5.89751912542594
