"adm_03","rowcacode3","year","yeartotal_precip","baselineMean_precip","baselineSD_precip","zscore_precip"
"Bagaroua","NER005002001",1998,361.837086361889,311.843317964484,62.2029900066283,0.803719698877477
"Bagaroua","NER005002001",1999,453.112285691737,311.843317964484,62.2029900066283,2.27109609541599
"Bagaroua","NER005002001",2000,270.397712618962,311.843317964484,62.2029900066283,-0.666296030803426
"Bagaroua","NER005002001",2001,302.550897803759,311.843317964484,62.2029900066283,-0.149388641281307
"Bagaroua","NER005002001",2002,277.490445173632,311.843317964484,62.2029900066283,-0.552270442099179
"Bagaroua","NER005002001",2003,360.209368544646,311.843317964484,62.2029900066283,0.777551860047375
"Bagaroua","NER005002001",2004,279.33945601135,311.843317964484,62.2029900066283,-0.522545008683175
"Bagaroua","NER005002001",2005,349.729508847745,311.843317964484,62.2029900066283,0.609073468642336
"Bagaroua","NER005002001",2006,364.758925476297,311.843317964484,62.2029900066283,0.850692346238904
"Bagaroua","NER005002001",2007,339.628425562341,311.843317964484,62.2029900066283,0.446684437434542
"Bagaroua","NER005002001",2008,339.014322967456,311.843317964484,62.2029900066283,0.436811879944628
"Bagaroua","NER005002001",2009,268.608474505909,311.843317964484,62.2029900066283,-0.695060534131365
"Bagaroua","NER005002001",2010,355.157180590896,311.843317964484,62.2029900066283,0.696330877692493
"Bagaroua","NER005002001",2011,247.0446753664,311.843317964484,62.2029900066283,-1.04172874312278
"Bagaroua","NER005002001",2012,382.584364330401,311.843317964484,62.2029900066283,1.13726118886535
"Bagaroua","NER005002001",2013,275.587355546446,311.843317964484,62.2029900066283,-0.582865267637043
"Bagaroua","NER005002001",2014,339.803887658051,311.843317964484,62.2029900066283,0.449505235851013
"Bagaroua","NER005002001",2015,321.616533088735,311.843317964484,62.2029900066283,0.157118092284795
"Bagaroua","NER005002001",2016,318.232776115214,311.843317964484,62.2029900066283,0.102719469756188
"Bagaroua","NER005002001",2017,264.43085212861,311.843317964484,62.2029900066283,-0.762221652541479
