"admin1Name","admin1Pcod","admin2Name","admin2Pcod","year","peak_ndvi","mean_ndvi","standardDeviation_ndvi","baselineMean_ndvi","baselineSD_ndvi","zscore_ndvi"
"Agadez","NE01","Aderbissinat","NE0101",NA,0.2005,0.0406747595951616,0.0893459639951402,0.180211308096059,0.0979608066997904,0.207110298367774
"Agadez","NE01","Arlit","NE0102",NA,0.2007,0.0407472810445706,0.0894167901651888,0.185451635283366,0.127629955921426,0.119473242833538
"Agadez","NE01","Bilma","NE0103",NA,0.2015,0.05200876274114,0.0996609523575543,0.177781839002101,0.112754911418814,0.210351466729473
"Agadez","NE01","Iferouane","NE0104",NA,0.2035,0.041927105034518,0.090322456811414,0.172324131546581,0.109144829976844,0.285637610686948
"Agadez","NE01","Ingall","NE0105",NA,0.2037,0.0418622533128806,0.0904720076847863,0.194748929781735,0.151047832889221,0.0592598387348606
"Agadez","NE01","Tchirozerine","NE0106",NA,0.206,0.042407199581944,0.0914619865865322,0.174576386542067,0.0788631845746176,0.398457323622299
"Diffa","NE02","Bosso","NE0201",NA,0.2018,0.0505674417129499,0.100821755309924,0.374668965517241,0.0851376075347949,-2.0304653903575
"Diffa","NE02","Diffa","NE0202",NA,0.2022,0.0408526645839515,0.0901971301308894,0.342494252498139,0.0676912266174965,-2.07256182977598
"Diffa","NE02","Goudoumaria","NE0203",NA,0.2032,0.0510065596044807,0.101462401752468,0.286670402802194,0.0332191815475857,-2.51271701810667
"Diffa","NE02","Maïné Soroa","NE0204",NA,0.2045,0.0513811339215632,0.102079434075886,0.292313031342947,0.041098561099268,-2.13664490907228
"Diffa","NE02","N'Gourti","NE0205",NA,0.205,0.052152569277274,0.101898432312358,0.161815148472412,0.078493222513278,0.550172997678653
"Diffa","NE02","N'Guigmi","NE0206",NA,0.2051,0.0418194790138304,0.091284023310743,0.262923740186671,0.0694140380345581,-0.833026601303379
"Dosso","NE03","Boboye","NE0301",NA,0.2017,0.0404624743674,0.0901346266883693,0.352858443633105,0.0590223808347471,-2.56103602557687
"Dosso","NE03","Dioundiou","NE0302",NA,0.2023,0.0408127096692308,0.0902758622636501,0.408148346772153,0.0425914633213494,-4.83308932635261
"Dosso","NE03","Dogondoutchi","NE0303",NA,0.2024,0.0409482943979574,0.0902558852424622,0.294386488026791,0.0467128574930579,-1.96918991822458
"Dosso","NE03","Dosso","NE0304",NA,0.2025,0.0410573940760813,0.0902508812079706,0.384847351750838,0.0638889535267699,-2.85412957459748
"Dosso","NE03","Falmey","NE0305",NA,0.2027,0.0409777919841777,0.0904083841862037,0.430916607623441,0.0415244153016136,-5.49596197720749
"Dosso","NE03","Gaya","NE0306",NA,0.2029,0.0508391957539589,0.10137391220012,0.484770746637419,0.0251393645797655,-11.2123258224392
"Dosso","NE03","Loga","NE0307",NA,0.2041,0.0414678516528361,0.0909200836848711,0.332700579505896,0.0345799816594683,-3.71893139713925
"Dosso","NE03","Tibiri","NE0308",NA,0.2064,0.0517220936671383,0.103118651542575,0.346118889619715,0.0856881015661658,-1.63055181601647
"Maradi","NE04","Aguié","NE0401",NA,0.2006,0.040253822200027,0.0896362957080257,0.347157841500467,0.117389950058926,-1.24847008987482
"Maradi","NE04","Bermo","NE0402",NA,0.2014,0.0505271530159207,0.10058198630194,0.300274281518461,0.0570465761698136,-1.73322025890102
"Maradi","NE04","Dakoro","NE0403",NA,0.202,0.0408839808789614,0.0900673013204307,0.29937487795186,0.0950528508591281,-1.02442880010168
"Maradi","NE04","Gazaoua","NE0404",NA,0.203,0.0508238014259389,0.101450819132371,0.358786206896552,0.118533276593953,-1.31428246457923
"Maradi","NE04","Guidan Roumdji","NE0405",NA,0.2034,0.0510305734332454,0.10157971793499,0.327486151735528,0.0397088642546464,-3.1248980313258
"Maradi","NE04","Madarounfa","NE0406",NA,0.2043,0.0415314388465956,0.0909974828387272,0.367723269260371,0.0429411680255715,-3.805748114794
"Maradi","NE04","Ville de Maradi","NE0407",NA,0.2047,0.051190498756146,0.102339668477685,0.389927586206897,0.0724374158278901,-2.55707059797652
"Maradi","NE04","Mayahi","NE0408",NA,0.2048,0.0513865518026957,0.102275723856661,0.296795093238622,0.0924649457520249,-0.994918587692001
"Maradi","NE04","Tessaoua","NE0409",NA,0.2063,0.0517860573855864,0.103009432080462,0.294153497242936,0.0446312953743624,-1.96842812887303
"Tahoua","NE05","Abalak","NE0501",NA,0.2004,0.0403451355111774,0.0894736664348976,0.265841258854455,0.0552149208593061,-1.18520968310734
"Tahoua","NE05","Bagaroua","NE0502",NA,0.2009,0.0404029312133039,0.0897208252939916,0.250426813524331,0.0729506461301523,-0.678908497067589
"Tahoua","NE05","Birni N'Konni","NE0503",NA,0.2016,0.0505457898902764,0.100702876716353,0.314315033173622,0.0411304314098121,-2.74042914966198
"Tahoua","NE05","Bouza","NE0504",NA,0.2019,0.0407006015557414,0.0901139279739447,0.301488205022906,0.0474406881234677,-2.09921501905116
"Tahoua","NE05","Illéla","NE0505",NA,0.2036,0.0412477059458134,0.0907615473040608,0.301977535214195,0.0655528472066141,-1.50073626709335
"Tahoua","NE05","Keita","NE0506",NA,0.2039,0.0413904373359116,0.0908505955927005,0.284408391396136,0.0639208530986418,-1.25950120333808
"Tahoua","NE05","Madaoua","NE0507",NA,0.2042,0.0414962120861033,0.0909607071562424,0.301857876931498,0.0367890610478073,-2.65453572747051
"Tahoua","NE05","Malbaza","NE0508",NA,0.2046,0.0512370802704612,0.102241972893133,0.326404903912219,0.0507048750251449,-2.40223260291669
"Tahoua","NE05","Tahoua","NE0509",NA,0.2055,0.0420144151042566,0.0914006859066573,0.24089490317064,0.0697837648559545,-0.507208277508398
"Tahoua","NE05","Tassara","NE0510",NA,0.2058,0.0422712317525548,0.0914253757853471,0.200544128212072,0.12008428289193,0.0437681906520471
"Tahoua","NE05","Tchintabaraden","NE0511",NA,0.2059,0.0421607732423941,0.091545229119382,0.247110925785725,0.0828363828875001,-0.497497891013581
"Tahoua","NE05","Tillia","NE0512",NA,0.2066,0.0519465775815235,0.103102429131847,0.255011213244035,0.143274717586131,-0.337890830005872
"Tahoua","NE05","Ville de Tahoua","NE0513",NA,0.2068,0.0422209628506838,0.0920190485940442,0.282446551724138,0.124477655719406,-0.607711892443236
"Tillabéri","NE06","Abala","NE0601",NA,0.2003,0.0402959572448398,0.0894453164087188,0.240874079377126,0.10173224067664,-0.398832062552244
"Tillabéri","NE06","Ayerou","NE0602",NA,0.2008,0.040368233400551,0.0896842408966266,0.210352751051913,0.0338937015411937,-0.281844431783374
"Tillabéri","NE06","Balleyara","NE0603",NA,0.201,0.0404095027785709,0.0897731960981588,0.290635390895119,0.0391794782088379,-2.28781482023155
"Tillabéri","NE06","Banibangou","NE0604",NA,0.2011,0.0405342449907965,0.0897593796000625,0.207182052970777,0.0345021391846982,-0.17628046012505
"Tillabéri","NE06","Bankilaré","NE0605",NA,0.2012,0.0405091987845825,0.0898295174313643,0.281795195174013,0.0547293217158616,-1.47261454458433
"Tillabéri","NE06","Filingué","NE0606",NA,0.2028,0.0411672512012216,0.0903580303435454,0.269202049623446,0.119777215047711,-0.554379642213223
"Tillabéri","NE06","Gothèye","NE0607",NA,0.2031,0.0509860159257577,0.101409473291878,0.29677210632967,0.0376499040357087,-2.48797729313806
"Tillabéri","NE06","Kollo","NE0608",NA,0.204,0.0415935601131227,0.090792487350011,0.308263111844788,0.0613464436805562,-1.69957874636887
"Tillabéri","NE06","Ouallam","NE0609",NA,0.2053,0.0419566970824638,0.091319765158834,0.241293356359588,0.143935880925944,-0.250065210481515
"Tillabéri","NE06","Say","NE0610",NA,0.2054,0.0419696415047481,0.0913693035500758,0.461539854868698,0.0403614655649273,-6.34614851774051
"Tillabéri","NE06","Téra","NE0611",NA,0.2061,0.0519099094830087,0.102793852980622,0.269247790585431,0.0338958689098354,-1.86299371033701
"Tillabéri","NE06","Tillabéri","NE0612",NA,0.2065,0.0415332653599246,0.0922193310751097,0.234733065177059,0.0519144039815274,-0.543838761726041
"Tillabéri","NE06","Torodi","NE0613",NA,0.2067,0.0423021397454689,0.0919154795334247,0.387322508496717,0.0437378629688388,-4.12966012137819
"Zinder","NE07","Belbedji","NE0701",NA,0.2013,0.0505551652601039,0.100496687829311,0.266985845352453,0.0968531521573991,-0.67820038779641
"Zinder","NE07","Damagaram Takaya","NE0702",NA,0.2021,0.0408044548705957,0.0901679885728182,0.292161090009666,0.0491262016245894,-1.83325978869466
"Zinder","NE07","Dungass","NE0703",NA,0.2026,0.0409969126493319,0.0903411970315799,0.342014675448971,0.0356319634849434,-3.91262961155318
"Zinder","NE07","Gouré","NE0704",NA,0.2033,0.040983095861088,0.0907383048672658,0.317484197746072,0.055625156688351,-2.05274384009032
"Zinder","NE07","Kantché","NE0705",NA,0.2038,0.0413077031866902,0.0908407767693467,0.328821414248232,0.0430973907127436,-2.90090449051859
"Zinder","NE07","Magaria","NE0706",NA,0.2044,0.0416308590959242,0.0909978935361759,0.347248067651263,0.0350037908370733,-4.08093135729657
"Zinder","NE07","Mirriah","NE0707",NA,0.2049,0.0411693595430682,0.0915283104070997,0.309012090869601,0.0348154801132802,-2.9903965285226
"Zinder","NE07","Takeita","NE0708",NA,0.2056,0.0419493344410956,0.0914946292680496,0.279014993812186,0.0383712155061889,-1.9132829868354
"Zinder","NE07","Tanout","NE0709",NA,0.2057,0.0421648561699172,0.0914289168965386,0.236215454305854,0.0751330573787846,-0.406152170169378
"Zinder","NE07","Tesker","NE0710",NA,0.2062,0.052187906745278,0.102674901854558,0.17799944795074,0.0862315328383248,0.327032943994314
"Zinder","NE07","Ville de Zinder","NE0711",NA,0.2069,0.0422746557594837,0.0920455777934215,0.302393103448276,0.0549543247422964,-1.73768131800513
"Niamey","NE08","Ville de Niamey","NE0801",NA,0.2052,0.0417036755132129,0.0914066328348982,0.284224137931035,0.0607537515312689,-1.30072853016101
"Agadez","NE01","Aderbissinat","NE0101",1984,0.160137758670941,0.118554075801319,0.0153959232991884,0.180211308096059,0.0979608066997904,-0.204914088617448
"Agadez","NE01","Arlit","NE0102",1984,0.160523088998913,0.121431232588235,0.017594680260556,0.185451635283366,0.127629955921426,-0.19531892888688
"Agadez","NE01","Bilma","NE0103",1984,0.145141039268254,0.121010672718046,0.0112421839043076,0.177781839002101,0.112754911418814,-0.289484505137045
"Agadez","NE01","Iferouane","NE0104",1984,0.148142178331619,0.121861218239693,0.0130122229328014,0.172324131546581,0.109144829976844,-0.221558393742449
"Agadez","NE01","Ingall","NE0105",1984,0.162150294695481,0.121273006535417,0.0178789875876856,0.194748929781735,0.151047832889221,-0.215816635450584
"Agadez","NE01","Tchirozerine","NE0106",1984,0.152557083951839,0.111400816105073,0.0175911839306461,0.174576386542067,0.0788631845746176,-0.279208894606502
"Diffa","NE02","Bosso","NE0201",1984,0.214,0.128611620795107,0.0290727739227148,0.374668965517241,0.0851376075347949,-1.88716796453997
"Diffa","NE02","Diffa","NE0202",1984,0.218048846539619,0.137409162052056,0.02580037189461,0.342494252498139,0.0676912266174965,-1.83842740303297
"Diffa","NE02","Goudoumaria","NE0203",1984,0.253382278481013,0.141244512259736,0.0298226314701845,0.286670402802194,0.0332191815475857,-1.00207539049378
"Diffa","NE02","Maïné Soroa","NE0204",1984,0.2326,0.139350850900153,0.0279806427310015,0.292313031342947,0.041098561099268,-1.45292267529071
"Diffa","NE02","N'Gourti","NE0205",1984,0.144172071615962,0.106547404608276,0.0138002854674915,0.161815148472412,0.078493222513278,-0.224771977650246
"Diffa","NE02","N'Guigmi","NE0206",1984,0.174575,0.117610000784933,0.0221462822579693,0.262923740186671,0.0694140380345581,-1.27277914796841
"Dosso","NE03","Boboye","NE0301",1984,0.297140768509841,0.160975020086631,0.0427575806355926,0.352858443633105,0.0590223808347471,-0.944009278095106
"Dosso","NE03","Dioundiou","NE0302",1984,0.32369176201373,0.174066640816039,0.0531431468525482,0.408148346772153,0.0425914633213494,-1.98294630361028
"Dosso","NE03","Dogondoutchi","NE0303",1984,0.2053,0.134762702603981,0.0252248143480096,0.294386488026791,0.0467128574930579,-1.90710850947259
"Dosso","NE03","Dosso","NE0304",1984,0.3053,0.169005731421135,0.0454976593397307,0.384847351750838,0.0638889535267699,-1.24508772424183
"Dosso","NE03","Falmey","NE0305",1984,0.368649606815203,0.178457020967968,0.0576928342372154,0.430916607623441,0.0415244153016136,-1.49952745525639
"Dosso","NE03","Gaya","NE0306",1984,0.4404,0.191007823726076,0.0747293458224933,0.484770746637419,0.0251393645797655,-1.76499077757647
"Dosso","NE03","Loga","NE0307",1984,0.234861054766734,0.148924690223163,0.0324653001652948,0.332700579505896,0.0345799816594683,-2.82936890200382
"Dosso","NE03","Tibiri","NE0308",1984,0.300214765100671,0.162523461290124,0.0435696700860079,0.346118889619715,0.0856881015661658,-0.535711769545953
"Maradi","NE04","Aguié","NE0401",1984,0.25,0.150215921081648,0.0386198412867916,0.347157841500467,0.117389950058926,-0.827650420259122
"Maradi","NE04","Bermo","NE0402",1984,0.167805321782178,0.126105964104786,0.0176409315020013,0.300274281518461,0.0570465761698136,-2.32211937385963
"Maradi","NE04","Dakoro","NE0403",1984,0.174208751651255,0.129541679285502,0.0201417979117715,0.29937487795186,0.0950528508591281,-1.31680559992994
"Maradi","NE04","Gazaoua","NE0404",1984,0.2859,0.155708307692308,0.0437647374673269,0.358786206896552,0.118533276593953,-0.614900802466049
"Maradi","NE04","Guidan Roumdji","NE0405",1984,0.2317,0.146818367506396,0.0338580205051377,0.327486151735528,0.0397088642546464,-2.41221081321458
"Maradi","NE04","Madarounfa","NE0406",1984,0.290381936887922,0.155874220534322,0.0452244013511763,0.367723269260371,0.0429411680255715,-1.80109987521514
"Maradi","NE04","Ville de Maradi","NE0407",1984,0.2559,0.143291666666667,0.0389557495845812,0.389927586206897,0.0724374158278901,-1.85025355577763
"Maradi","NE04","Mayahi","NE0408",1984,0.2097,0.134495858673467,0.0244023225896518,0.296795093238622,0.0924649457520249,-0.94192553221408
"Maradi","NE04","Tessaoua","NE0409",1984,0.201933333333333,0.139894389985514,0.0267578357303628,0.294153497242936,0.0446312953743624,-2.06626680081925
"Tahoua","NE05","Abalak","NE0501",1984,0.174143503649635,0.124250622471719,0.0214988848797537,0.265841258854455,0.0552149208593061,-1.66074230982738
"Tahoua","NE05","Bagaroua","NE0502",1984,0.1586,0.115845403445758,0.0204361773163765,0.250426813524331,0.0729506461301523,-1.2587525730821
"Tahoua","NE05","Birni N'Konni","NE0503",1984,0.233833158584535,0.134641324083682,0.0311200408183621,0.314315033173622,0.0411304314098121,-1.95674763989679
"Tahoua","NE05","Bouza","NE0504",1984,0.184,0.127052812166101,0.0253771828699861,0.301488205022906,0.0474406881234677,-2.4765282644538
"Tahoua","NE05","Illéla","NE0505",1984,0.1685,0.120515631130709,0.0226197261789498,0.301977535214195,0.0655528472066141,-2.03618211720829
"Tahoua","NE05","Keita","NE0506",1984,0.1596,0.109930900751203,0.0225756315915154,0.284408391396136,0.0639208530986418,-1.95254577099485
"Tahoua","NE05","Madaoua","NE0507",1984,0.205123765996344,0.136310108403003,0.0282277051595377,0.301857876931498,0.0367890610478073,-2.62942592662119
"Tahoua","NE05","Malbaza","NE0508",1984,0.2089,0.128891010899396,0.0304251772227588,0.326404903912219,0.0507048750251449,-2.31742813396045
"Tahoua","NE05","Tahoua","NE0509",1984,0.160224126172208,0.113356769977593,0.0200176300810774,0.24089490317064,0.0697837648559545,-1.1560106733271
"Tahoua","NE05","Tassara","NE0510",1984,0.17178,0.122572539251654,0.0188230275580306,0.200544128212072,0.12008428289193,-0.239532830769852
"Tahoua","NE05","Tchintabaraden","NE0511",1984,0.172931534309946,0.121934029325053,0.021986945591511,0.247110925785725,0.0828363828875001,-0.895492884769264
"Tahoua","NE05","Tillia","NE0512",1984,0.172944380784487,0.121656332858244,0.0203399810291202,0.255011213244035,0.143274717586131,-0.572793538470682
"Tahoua","NE05","Ville de Tahoua","NE0513",1984,0.1672,0.119586461538462,0.0215312753739942,0.282446551724138,0.124477655719406,-0.925841276959162
"Tillabéri","NE06","Abala","NE0601",1984,0.167287438423645,0.117639390298172,0.019500323426712,0.240874079377126,0.10173224067664,-0.723336480785661
"Tillabéri","NE06","Ayerou","NE0602",1984,0.1682,0.11664105654236,0.018910964809174,0.210352751051913,0.0338937015411937,-1.2436750527434
"Tillabéri","NE06","Balleyara","NE0603",1984,0.2239,0.145929207150715,0.0325734018946465,0.290635390895119,0.0391794782088379,-1.70332515760929
"Tillabéri","NE06","Banibangou","NE0604",1984,0.1679,0.115247457621605,0.0188774737810218,0.207182052970777,0.0345021391846982,-1.13853963548437
"Tillabéri","NE06","Bankilaré","NE0605",1984,0.1867,0.136642350268744,0.021674028911456,0.281795195174013,0.0547293217158616,-1.73755479133688
"Tillabéri","NE06","Filingué","NE0606",1984,0.181092307692308,0.126842207676429,0.0237187490089774,0.269202049623446,0.119777215047711,-0.73561354633301
"Tillabéri","NE06","Gothèye","NE0607",1984,0.220275,0.142256650928542,0.0281869340363509,0.29677210632967,0.0376499040357087,-2.03180083160683
"Tillabéri","NE06","Kollo","NE0608",1984,0.243720860077022,0.146931561147541,0.0332335912911979,0.308263111844788,0.0613464436805562,-1.05209443115971
"Tillabéri","NE06","Ouallam","NE0609",1984,0.173470796460177,0.117548737022756,0.0210148016070823,0.241293356359588,0.143935880925944,-0.47119981107634
"Tillabéri","NE06","Say","NE0610",1984,0.349859880239521,0.170825061934773,0.0610022713547657,0.461539854868698,0.0403614655649273,-2.76699503018599
"Tillabéri","NE06","Téra","NE0611",1984,0.178159579439252,0.133183359195421,0.0218355679308806,0.269247790585431,0.0338958689098354,-2.6872953570973
"Tillabéri","NE06","Tillabéri","NE0612",1984,0.170948275862069,0.12198505797039,0.0212003278241528,0.234733065177059,0.0519144039815274,-1.22865302157156
"Tillabéri","NE06","Torodi","NE0613",1984,0.279367272727273,0.159593041030983,0.0428127995327885,0.387322508496717,0.0437378629688388,-2.46823297805742
"Zinder","NE07","Belbedji","NE0701",1984,0.1684,0.123240972282666,0.0179460182867148,0.266985845352453,0.0968531521573991,-1.01788989987892
"Zinder","NE07","Damagaram Takaya","NE0702",1984,0.178724147727273,0.128529961794819,0.0208811619464746,0.292161090009666,0.0491262016245894,-2.30909247063819
"Zinder","NE07","Dungass","NE0703",1984,0.290309814918676,0.15881527705394,0.0425614549558202,0.342014675448971,0.0356319634849434,-1.45108086878636
"Zinder","NE07","Gouré","NE0704",1984,0.1925,0.133236473358052,0.0217424371522144,0.317484197746072,0.055625156688351,-2.24690059654692
"Zinder","NE07","Kantché","NE0705",1984,0.276297155172414,0.159026214540783,0.0400664777843909,0.328821414248232,0.0430973907127436,-1.21873408591966
"Zinder","NE07","Magaria","NE0706",1984,0.311790527740189,0.164414175002421,0.0464597508191911,0.347248067651263,0.0350037908370733,-1.01296285525509
"Zinder","NE07","Mirriah","NE0707",1984,0.24435,0.147378164055367,0.031711116985515,0.309012090869601,0.0348154801132802,-1.85727988409775
"Zinder","NE07","Takeita","NE0708",1984,0.1787,0.131214192274463,0.0213736317697701,0.279014993812186,0.0383712155061889,-2.61432932183256
"Zinder","NE07","Tanout","NE0709",1984,0.166057879088206,0.120029425296791,0.0175292951898629,0.236215454305854,0.0751330573787846,-0.933777722686661
"Zinder","NE07","Tesker","NE0710",1984,0.157773205667134,0.11370818978054,0.0163522314613431,0.17799944795074,0.0862315328383248,-0.234557378465352
"Zinder","NE07","Ville de Zinder","NE0711",1984,0.237,0.139476,0.0310608797264777,0.302393103448276,0.0549543247422964,-1.18995372529698
"Niamey","NE08","Ville de Niamey","NE0801",1984,0.2347,0.139045538461538,0.0339126294817517,0.284224137931035,0.0607537515312689,-0.815161807835773
"Agadez","NE01","Aderbissinat","NE0101",1985,0.257202380315592,0.120367418558128,0.0170980220217777,0.180211308096059,0.0979608066997904,0.785937507185699
"Agadez","NE01","Arlit","NE0102",1985,0.222191411042945,0.121274071139541,0.0190612288883281,0.185451635283366,0.127629955921426,0.287861697470128
"Agadez","NE01","Bilma","NE0103",1985,0.503991531957581,0.12110724404324,0.0321878198078024,0.177781839002101,0.112754911418814,2.89308633079242
"Agadez","NE01","Iferouane","NE0104",1985,0.388728726593879,0.121689406913573,0.0240446815822782,0.172324131546581,0.109144829976844,1.98272877508912
"Agadez","NE01","Ingall","NE0105",1985,0.169324372607401,0.122938071543383,0.0202651161432941,0.194748929781735,0.151047832889221,-0.168321231016801
"Agadez","NE01","Tchirozerine","NE0106",1985,0.25812,0.114004409829961,0.0188298655860644,0.174576386542067,0.0788631845746176,1.05934871776434
"Diffa","NE02","Bosso","NE0201",1985,0.3447,0.161213870967742,0.051488979257382,0.374668965517241,0.0851376075347949,-0.352006197789776
"Diffa","NE02","Diffa","NE0202",1985,0.288866666666667,0.151992883433691,0.0373977110436801,0.342494252498139,0.0676912266174965,-0.792238352164986
"Diffa","NE02","Goudoumaria","NE0203",1985,0.304944369369369,0.158070357174806,0.0437245536239769,0.286670402802194,0.0332191815475857,0.550102853708129
"Diffa","NE02","Maïné Soroa","NE0204",1985,0.290432465277778,0.155987593007431,0.039459703652626,0.292313031342947,0.041098561099268,-0.0457574672900803
"Diffa","NE02","N'Gourti","NE0205",1985,0.308067365031963,0.109061649876712,0.0211518127907928,0.161815148472412,0.078493222513278,1.86324642913992
"Diffa","NE02","N'Guigmi","NE0206",1985,0.249833333333333,0.137541002030241,0.0329261437040462,0.262923740186671,0.0694140380345581,-0.188584430815296
"Dosso","NE03","Boboye","NE0301",1985,0.346545,0.16354728965123,0.0584898979208139,0.352858443633105,0.0590223808347471,-0.106966942773482
"Dosso","NE03","Dioundiou","NE0302",1985,0.384466666666667,0.170401886019091,0.0657518628243568,0.408148346772153,0.0425914633213494,-0.556019405269293
"Dosso","NE03","Dogondoutchi","NE0303",1985,0.27562,0.142201419520939,0.0432478678324651,0.294386488026791,0.0467128574930579,-0.401741384148462
"Dosso","NE03","Dosso","NE0304",1985,0.36858004101162,0.168479605986985,0.0634180077386486,0.384847351750838,0.0638889535267699,-0.254618519184259
"Dosso","NE03","Falmey","NE0305",1985,0.402299469026549,0.180861579615436,0.0717953178995938,0.430916607623441,0.0415244153016136,-0.6891641553296
"Dosso","NE03","Gaya","NE0306",1985,0.477166666666667,0.187067186438689,0.0829636569281445,0.484770746637419,0.0251393645797655,-0.302477015543667
"Dosso","NE03","Loga","NE0307",1985,0.322541747572816,0.15305031038807,0.0516635537969433,0.332700579505896,0.0345799816594683,-0.29377782883521
"Dosso","NE03","Tibiri","NE0308",1985,0.318694308943089,0.159160397520915,0.0548595055747458,0.346118889619715,0.0856881015661658,-0.320051211024317
"Maradi","NE04","Aguié","NE0401",1985,0.3139,0.155563393795676,0.0506731987079308,0.347157841500467,0.117389950058926,-0.283310807132749
"Maradi","NE04","Bermo","NE0402",1985,0.249348966408269,0.141990927846704,0.0365301648587603,0.300274281518461,0.0570465761698136,-0.892697135032256
"Maradi","NE04","Dakoro","NE0403",1985,0.248747693266833,0.145140515567283,0.0398560268309763,0.29937487795186,0.0950528508591281,-0.532621423002439
"Maradi","NE04","Gazaoua","NE0404",1985,0.3057,0.158609459459459,0.0463591506772305,0.358786206896552,0.118533276593953,-0.447859102709222
"Maradi","NE04","Guidan Roumdji","NE0405",1985,0.3095,0.152541249792656,0.0518124296209977,0.327486151735528,0.0397088642546464,-0.452950545756879
"Maradi","NE04","Madarounfa","NE0406",1985,0.337175290472502,0.15981929072214,0.0580097602272877,0.367723269260371,0.0429411680255715,-0.711391426746422
"Maradi","NE04","Ville de Maradi","NE0407",1985,0.3464,0.156925970149254,0.056624580051838,0.389927586206897,0.0724374158278901,-0.600899213609679
"Maradi","NE04","Mayahi","NE0408",1985,0.283,0.148400430487501,0.0448447992502563,0.296795093238622,0.0924649457520249,-0.149192681901509
"Maradi","NE04","Tessaoua","NE0409",1985,0.259349494310999,0.146173520994938,0.0385324050154943,0.294153497242936,0.0446312953743624,-0.779811624108257
"Tahoua","NE05","Abalak","NE0501",1985,0.1980125,0.135560229699699,0.030931030553115,0.265841258854455,0.0552149208593061,-1.22844980666169
"Tahoua","NE05","Bagaroua","NE0502",1985,0.21185,0.125814463955951,0.032703352160543,0.250426813524331,0.0729506461301523,-0.528807016397165
"Tahoua","NE05","Birni N'Konni","NE0503",1985,0.2697,0.136479854750441,0.0425039290204892,0.314315033173622,0.0411304314098121,-1.0847207686467
"Tahoua","NE05","Bouza","NE0504",1985,0.246255191256831,0.141001613825621,0.0406018079645236,0.301488205022906,0.0474406881234677,-1.16425406019253
"Tahoua","NE05","Illéla","NE0505",1985,0.22648,0.12623636631478,0.0356131032025564,0.301977535214195,0.0655528472066141,-1.15170489812954
"Tahoua","NE05","Keita","NE0506",1985,0.2042,0.120699676961386,0.0330712842644885,0.284408391396136,0.0639208530986418,-1.25480789926817
"Tahoua","NE05","Madaoua","NE0507",1985,0.2663,0.145734140526394,0.0420590273331765,0.301857876931498,0.0367890610478073,-0.966533961964692
"Tahoua","NE05","Malbaza","NE0508",1985,0.251,0.132762556280368,0.0417793078836438,0.326404903912219,0.0507048750251449,-1.48713321697027
"Tahoua","NE05","Tahoua","NE0509",1985,0.185106042764177,0.121302769032597,0.0269523510069039,0.24089490317064,0.0697837648559545,-0.799453290054218
"Tahoua","NE05","Tassara","NE0510",1985,0.184915,0.125365833924915,0.025157255435312,0.200544128212072,0.12008428289193,-0.130151322351961
"Tahoua","NE05","Tchintabaraden","NE0511",1985,0.19777384744342,0.128343730509258,0.0285677797828107,0.247110925785725,0.0828363828875001,-0.595596724802788
"Tahoua","NE05","Tillia","NE0512",1985,0.189712390670554,0.129547699924467,0.0288899498704216,0.255011213244035,0.143274717586131,-0.455759562284432
"Tahoua","NE05","Ville de Tahoua","NE0513",1985,0.1862,0.122865765765766,0.0280744862160355,0.282446551724138,0.124477655719406,-0.773203440954046
