"adm_03","rowcacode3","year","yeartotal_precip"
"Ingall","NER001005001",2012,124.259606878748
"Ingall","NER001005001",2013,84.9481720645372
"Ingall","NER001005001",2014,66.6711946076246
"Ingall","NER001005001",2015,101.774424474772
"Ingall","NER001005001",2016,97.3971628261363
"Ingall","NER001005001",2017,81.1656922359224
"Ingall","NER001005001",2018,140.871226516532
"Ingall","NER001005001",2019,108.892292628234
"Ingall","NER001005001",2020,128.345170535379
"Ingall","NER001005001",2021,113.519314403867
"Tabelot","NER001006003",1981,75.9809258447806
"Tabelot","NER001006003",1982,59.1935433009737
"Tabelot","NER001006003",1983,51.2977170339531
"Tabelot","NER001006003",1984,35.6160000101843
"Tabelot","NER001006003",1985,48.0798820482606
"Tabelot","NER001006003",1986,62.1506827417761
"Tabelot","NER001006003",1987,41.833199452236
"Tabelot","NER001006003",1988,95.4589452942576
"Tabelot","NER001006003",1989,59.60052631256
"Tabelot","NER001006003",1990,41.8657723835809
"Tabelot","NER001006003",1991,47.7909864010235
"Tabelot","NER001006003",1992,42.0123575865096
"Tabelot","NER001006003",1993,44.0568200921172
"Tabelot","NER001006003",1994,63.5560902821585
"Tabelot","NER001006003",1995,39.2263649819244
"Tabelot","NER001006003",1996,46.8655344189866
"Tabelot","NER001006003",1997,68.0896221341435
"Tabelot","NER001006003",1998,93.2600267082308
"Tabelot","NER001006003",1999,103.606747305393
"Tabelot","NER001006003",2000,51.0617401489104
"Tabelot","NER001006003",2001,46.0427511853057
"Tabelot","NER001006003",2002,52.1917176025987
"Tabelot","NER001006003",2003,53.8016235858096
"Tabelot","NER001006003",2004,43.9399370079498
"Tabelot","NER001006003",2005,48.1193577231606
"Tabelot","NER001006003",2006,46.8736621836737
"Tabelot","NER001006003",2007,64.7942464410939
"Tabelot","NER001006003",2008,49.6911996181804
"Tabelot","NER001006003",2009,60.0611836693592
"Tabelot","NER001006003",2010,58.1735487496653
"Tabelot","NER001006003",2011,49.6226727797956
"Tabelot","NER001006003",2012,45.4484640832223
"Tabelot","NER001006003",2013,43.3975932407655
"Tabelot","NER001006003",2014,42.9737016857104
"Tabelot","NER001006003",2015,87.4613569291016
"Tabelot","NER001006003",2016,54.4500631666653
"Tabelot","NER001006003",2017,47.5575274570853
"Tabelot","NER001006003",2018,75.5625226713739
"Tabelot","NER001006003",2019,70.9503833082176
"Tabelot","NER001006003",2020,79.4915469474209
"Tabelot","NER001006003",2021,47.6847353441304
"Dabaga","NER001006002",1981,140.217208789403
"Dabaga","NER001006002",1982,118.278448419228
"Dabaga","NER001006002",1983,76.0039959930804
"Dabaga","NER001006002",1984,32.7344147382054
"Dabaga","NER001006002",1985,79.703917928302
"Dabaga","NER001006002",1986,118.802055031656
"Dabaga","NER001006002",1987,65.7683868399485
"Dabaga","NER001006002",1988,166.344745724714
"Dabaga","NER001006002",1989,157.229658134643
"Dabaga","NER001006002",1990,78.1895701910144
"Dabaga","NER001006002",1991,134.007761121695
"Dabaga","NER001006002",1992,102.904855095289
"Dabaga","NER001006002",1993,68.9283435872141
